,img_path,lbl_path,blacklisted,comment,relabeled,folder_name,file_name,Pupil,Surgical Tape,Hand,Eye Retractors,Iris,Skin,Cornea,Hydrodissection Cannula,Viscoelastic Cannula,Capsulorhexis Cystotome,Rycroft Cannula,Bonn Forceps,Primary Knife,Phacoemulsifier Handpiece,Lens Injector,I/A Handpiece,Secondary Knife,Micromanipulator,I/A Handpiece Handle,Capsulorhexis Forceps,Rycroft Cannula Handle,Phacoemulsifier Handpiece Handle,Capsulorhexis Cystotome Handle,Secondary Knife Handle,Lens Injector Handle,Suture Needle,Needle Holder,Charleux Cannula,Primary Knife Handle,Vitrectomy Handpiece,Mendez Ring,Marker,Hydrodissection Cannula Handle,Troutman Forceps,Cotton,Iris Hooks,ssim,blpx,per_video_index,vid_num
1166,Video07/Images/Video7_frame008830.png,Video07/Labels/Video7_frame008830.png,1,pupil,1.0,Video07,Video7_frame008830.png,43973,26256,0,0,49456,78618,311148,0,0,0,0,0,0,0,0,8949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,109,7
1167,Video07/Images/Video7_frame009380.png,Video07/Labels/Video7_frame009380.png,0,,,Video07,Video7_frame009380.png,67397,564,0,6162,87235,157166,199485,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110,7
1168,Video07/Images/Video7_frame009390.png,Video07/Labels/Video7_frame009390.png,0,,,Video07,Video7_frame009390.png,66449,331,0,6618,84955,156989,202082,0,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,111,7
1169,Video07/Images/Video7_frame009400.png,Video07/Labels/Video7_frame009400.png,0,,,Video07,Video7_frame009400.png,63928,508,0,6285,84551,155980,204785,0,2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,112,7
1170,Video07/Images/Video7_frame009410.png,Video07/Labels/Video7_frame009410.png,0,,,Video07,Video7_frame009410.png,62860,646,0,6550,84578,155814,204781,0,3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,113,7
1171,Video07/Images/Video7_frame009420.png,Video07/Labels/Video7_frame009420.png,0,,,Video07,Video7_frame009420.png,62716,1084,0,6285,84219,153256,207708,0,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114,7
1172,Video07/Images/Video7_frame009430.png,Video07/Labels/Video7_frame009430.png,0,,,Video07,Video7_frame009430.png,62510,942,0,6326,84255,154008,207198,0,3161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,7
1173,Video07/Images/Video7_frame009440.png,Video07/Labels/Video7_frame009440.png,0,,,Video07,Video7_frame009440.png,64743,1134,0,6062,88289,153479,201830,0,2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,116,7
1174,Video07/Images/Video7_frame009450.png,Video07/Labels/Video7_frame009450.png,0,,,Video07,Video7_frame009450.png,69375,1419,0,6059,85333,151833,202748,0,1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,117,7
1175,Video07/Images/Video7_frame009460.png,Video07/Labels/Video7_frame009460.png,0,,,Video07,Video7_frame009460.png,68731,2129,0,5214,85250,145464,208742,0,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,118,7
1176,Video07/Images/Video7_frame009470.png,Video07/Labels/Video7_frame009470.png,0,,,Video07,Video7_frame009470.png,68300,2132,0,5279,84809,144819,209415,0,3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,119,7
1177,Video07/Images/Video7_frame009480.png,Video07/Labels/Video7_frame009480.png,0,,,Video07,Video7_frame009480.png,67369,2278,0,4994,84519,145329,208924,0,4987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,120,7
1178,Video07/Images/Video7_frame009490.png,Video07/Labels/Video7_frame009490.png,0,,,Video07,Video7_frame009490.png,70865,3606,0,4860,82816,139502,213569,0,3182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,121,7
1179,Video07/Images/Video7_frame009500.png,Video07/Labels/Video7_frame009500.png,0,,,Video07,Video7_frame009500.png,73254,3109,0,4981,81101,139690,213532,0,2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,122,7
1180,Video07/Images/Video7_frame009510.png,Video07/Labels/Video7_frame009510.png,0,,,Video07,Video7_frame009510.png,76915,2871,0,5109,81203,140033,212269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,123,7
1181,Video07/Images/Video7_frame011210.png,Video07/Labels/Video7_frame011210.png,0,,,Video07,Video7_frame011210.png,70205,0,0,2583,75753,126612,235012,0,0,0,0,0,0,0,8235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,124,7
1182,Video07/Images/Video7_frame011230.png,Video07/Labels/Video7_frame011230.png,0,,,Video07,Video7_frame011230.png,69997,0,0,1508,66820,134193,237647,0,0,0,0,0,0,0,8235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,125,7
1183,Video07/Images/Video7_frame011250.png,Video07/Labels/Video7_frame011250.png,0,,,Video07,Video7_frame011250.png,70902,0,0,1166,58322,136190,237964,0,0,0,0,0,0,0,13856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,126,7
1184,Video07/Images/Video7_frame011300.png,Video07/Labels/Video7_frame011300.png,0,,,Video07,Video7_frame011300.png,60604,0,0,1002,52486,138572,246284,0,0,0,0,0,0,0,19452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,127,7
1185,Video07/Images/Video7_frame011310.png,Video07/Labels/Video7_frame011310.png,0,,,Video07,Video7_frame011310.png,56616,2646,0,935,55274,140765,242833,0,0,0,0,0,0,0,19331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,128,7
1186,Video07/Images/Video7_frame011320.png,Video07/Labels/Video7_frame011320.png,0,,,Video07,Video7_frame011320.png,60047,2687,0,970,51974,143057,240455,0,0,0,0,0,0,0,19210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,129,7
1187,Video07/Images/Video7_frame011360.png,Video07/Labels/Video7_frame011360.png,0,,,Video07,Video7_frame011360.png,69092,2499,0,948,59413,142277,232295,0,0,0,0,0,0,0,11876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,130,7
1188,Video07/Images/Video7_frame011400.png,Video07/Labels/Video7_frame011400.png,0,,,Video07,Video7_frame011400.png,70413,1610,0,1485,56440,146527,237931,0,0,0,0,0,0,0,3994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,131,7
1189,Video07/Images/Video7_frame011430.png,Video07/Labels/Video7_frame011430.png,0,,,Video07,Video7_frame011430.png,69029,2624,0,1803,52720,151765,235043,0,0,0,0,0,0,0,5416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,132,7
1190,Video07/Images/Video7_frame011450.png,Video07/Labels/Video7_frame011450.png,0,,,Video07,Video7_frame011450.png,70916,3910,0,1231,55790,149794,226125,0,0,0,0,0,0,0,10634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,133,7
1191,Video07/Images/Video7_frame011500.png,Video07/Labels/Video7_frame011500.png,0,,,Video07,Video7_frame011500.png,68471,3457,0,1884,55989,148022,231593,0,0,0,0,0,0,0,8984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,134,7
1192,Video07/Images/Video7_frame011540.png,Video07/Labels/Video7_frame011540.png,0,,,Video07,Video7_frame011540.png,66065,1128,0,1245,61030,150553,224462,0,0,0,0,0,0,0,13917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135,7
1193,Video07/Images/Video7_frame011570.png,Video07/Labels/Video7_frame011570.png,0,,,Video07,Video7_frame011570.png,60391,1103,0,1611,64421,142835,237287,0,0,0,0,0,0,0,10752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,136,7
1194,Video07/Images/Video7_frame011600.png,Video07/Labels/Video7_frame011600.png,0,,,Video07,Video7_frame011600.png,67325,215,0,2006,70648,135923,240923,0,0,0,0,0,0,0,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,137,7
1195,Video07/Images/Video7_frame011610.png,Video07/Labels/Video7_frame011610.png,0,,,Video07,Video7_frame011610.png,71122,465,0,1878,75660,122269,246225,0,0,0,0,0,0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,138,7
1196,Video07/Images/Video7_frame011620.png,Video07/Labels/Video7_frame011620.png,0,,,Video07,Video7_frame011620.png,71128,799,0,1673,73768,119740,248937,0,0,0,0,0,0,0,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,139,7
1197,Video07/Images/Video7_frame011630.png,Video07/Labels/Video7_frame011630.png,0,,,Video07,Video7_frame011630.png,69864,692,0,1722,67508,126039,251469,0,0,0,0,0,0,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140,7
1198,Video07/Images/Video7_frame011650.png,Video07/Labels/Video7_frame011650.png,0,,,Video07,Video7_frame011650.png,77120,883,0,1633,57865,131663,247952,0,0,0,0,0,0,0,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,141,7
1199,Video07/Images/Video7_frame011660.png,Video07/Labels/Video7_frame011660.png,0,,,Video07,Video7_frame011660.png,77649,959,0,1139,66953,127578,242748,0,0,0,0,0,0,0,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,142,7
1200,Video07/Images/Video7_frame011670.png,Video07/Labels/Video7_frame011670.png,0,,,Video07,Video7_frame011670.png,75036,1043,0,1229,79033,125193,236866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,143,7
1201,Video07/Images/Video7_frame011880.png,Video07/Labels/Video7_frame011880.png,0,,,Video07,Video7_frame011880.png,65921,0,0,4313,85796,141863,216790,0,0,0,0,0,0,0,0,0,0,3717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,144,7
1202,Video07/Images/Video7_frame012270.png,Video07/Labels/Video7_frame012270.png,1,tool,,Video07,Video7_frame012270.png,70471,0,0,4588,66350,141092,213983,0,0,0,0,0,0,0,0,8115,0,13801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,145,7
1203,Video07/Images/Video7_frame012310.png,Video07/Labels/Video7_frame012310.png,1,"tool, finger, pupil",,Video07,Video7_frame012310.png,63137,0,54480,4320,68139,89756,219924,0,0,0,0,0,0,0,0,12766,0,5878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,146,7
1204,Video07/Images/Video7_frame012320.png,Video07/Labels/Video7_frame012320.png,1,"tool, finger, pupil",,Video07,Video7_frame012320.png,63629,0,48438,4847,71109,97768,216433,0,0,0,0,0,0,0,0,10149,0,6027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,147,7
1205,Video07/Images/Video7_frame012340.png,Video07/Labels/Video7_frame012340.png,1,"tool, finger",,Video07,Video7_frame012340.png,65479,0,57364,5278,72248,96416,209380,0,0,0,0,0,0,0,0,7151,0,5084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,148,7
1206,Video07/Images/Video7_frame012410.png,Video07/Labels/Video7_frame012410.png,1,"tool, finger",,Video07,Video7_frame012410.png,69546,0,70913,4624,67155,101964,197232,0,0,0,0,0,0,0,0,3818,0,3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,149,7
1207,Video07/Images/Video7_frame012430.png,Video07/Labels/Video7_frame012430.png,1,tools,1.0,Video07,Video7_frame012430.png,67039,0,35164,4853,67139,118323,213275,0,0,0,0,0,0,0,0,5331,0,7276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,7
1208,Video07/Images/Video7_frame012470.png,Video07/Labels/Video7_frame012470.png,1,tools,,Video07,Video7_frame012470.png,64392,0,29595,5368,73670,128508,199969,0,0,0,0,0,0,0,0,9143,0,7755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,151,7
1209,Video07/Images/Video7_frame012510.png,Video07/Labels/Video7_frame012510.png,1,tools,,Video07,Video7_frame012510.png,71415,0,1675,4659,68535,141347,215644,0,0,0,0,0,0,0,0,5837,0,9288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,152,7
1210,Video07/Images/Video7_frame012560.png,Video07/Labels/Video7_frame012560.png,1,tools,,Video07,Video7_frame012560.png,70330,0,0,4410,59499,142337,225696,0,0,0,0,0,0,0,0,5044,0,11084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,153,7
1211,Video07/Images/Video7_frame012650.png,Video07/Labels/Video7_frame012650.png,1,tools,,Video07,Video7_frame012650.png,69387,0,0,4140,73030,134837,223805,0,0,0,0,0,0,0,0,4804,0,8397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154,7
1212,Video07/Images/Video7_frame012660.png,Video07/Labels/Video7_frame012660.png,1,tools,,Video07,Video7_frame012660.png,68769,0,0,4133,73156,135411,222728,0,0,0,0,0,0,0,0,5725,0,8478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155,7
1213,Video07/Images/Video7_frame012740.png,Video07/Labels/Video7_frame012740.png,1,tools,,Video07,Video7_frame012740.png,63807,0,0,4008,73259,139764,217719,0,0,0,0,0,0,0,0,12545,0,7298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,156,7
1214,Video07/Images/Video7_frame012840.png,Video07/Labels/Video7_frame012840.png,1,tools,,Video07,Video7_frame012840.png,62161,0,0,3507,74064,127505,239469,0,0,0,0,0,0,0,0,9786,0,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,157,7
1215,Video07/Images/Video7_frame012850.png,Video07/Labels/Video7_frame012850.png,1,tools,,Video07,Video7_frame012850.png,61372,0,0,3651,78282,129199,234068,0,0,0,0,0,0,0,0,9636,0,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,158,7
1216,Video07/Images/Video7_frame012870.png,Video07/Labels/Video7_frame012870.png,1,tools,,Video07,Video7_frame012870.png,60107,0,0,3939,81081,132626,229581,0,0,0,0,0,0,0,0,8753,0,2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,159,7
1217,Video07/Images/Video7_frame012920.png,Video07/Labels/Video7_frame012920.png,1,tools,,Video07,Video7_frame012920.png,56565,0,0,4308,84461,141110,222768,0,0,0,0,0,0,0,0,6712,0,2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,160,7
1218,Video07/Images/Video7_frame012950.png,Video07/Labels/Video7_frame012950.png,1,tools,,Video07,Video7_frame012950.png,53694,0,0,4024,84586,142770,220605,0,0,0,0,0,0,0,0,8290,0,4431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,161,7
1219,Video07/Images/Video7_frame013140.png,Video07/Labels/Video7_frame013140.png,0,,,Video07,Video7_frame013140.png,59576,0,0,4646,79838,146509,221364,0,0,0,0,0,0,0,0,4789,0,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,162,7
1220,Video07/Images/Video7_frame013750.png,Video07/Labels/Video7_frame013750.png,0,,,Video07,Video7_frame013750.png,57548,0,0,6920,73882,152354,223862,0,0,0,3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,163,7
1221,Video07/Images/Video7_frame013770.png,Video07/Labels/Video7_frame013770.png,0,,,Video07,Video7_frame013770.png,61892,0,0,6312,75840,146123,224899,0,0,0,3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,164,7
1222,Video07/Images/Video7_frame013780.png,Video07/Labels/Video7_frame013780.png,0,,,Video07,Video7_frame013780.png,61689,0,0,6761,71054,154549,221843,0,0,0,2504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,165,7
1223,Video07/Images/Video7_frame013820.png,Video07/Labels/Video7_frame013820.png,0,,,Video07,Video7_frame013820.png,61681,0,0,6661,74124,153779,221100,0,0,0,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,166,7
1224,Video07/Images/Video7_frame013890.png,Video07/Labels/Video7_frame013890.png,0,,,Video07,Video7_frame013890.png,59100,0,0,5809,73601,148636,228805,0,0,0,2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,167,7
1225,Video07/Images/Video7_frame013900.png,Video07/Labels/Video7_frame013900.png,0,,,Video07,Video7_frame013900.png,59838,0,0,5854,79800,147637,222890,0,0,0,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,168,7
1226,Video07/Images/Video7_frame013940.png,Video07/Labels/Video7_frame013940.png,0,,,Video07,Video7_frame013940.png,60317,0,0,5976,85060,143566,220136,0,0,0,3345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,169,7
1227,Video07/Images/Video7_frame013960.png,Video07/Labels/Video7_frame013960.png,1,pupil,,Video07,Video7_frame013960.png,58416,0,0,6184,83972,144185,222105,0,0,0,3538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,170,7
1228,Video07/Images/Video7_frame013990.png,Video07/Labels/Video7_frame013990.png,0,,,Video07,Video7_frame013990.png,55590,0,0,4710,80706,148687,224260,0,0,0,4447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,171,7
1229,Video07/Images/Video7_frame014060.png,Video07/Labels/Video7_frame014060.png,0,,,Video07,Video7_frame014060.png,57230,6794,13029,4838,53422,151266,222681,0,0,0,5988,0,0,0,0,0,0,0,0,0,3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,172,7
1230,Video07/Images/Video7_frame014810.png,Video07/Labels/Video7_frame014810.png,0,,,Video07,Video7_frame014810.png,54739,12694,0,3817,81784,115612,249754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,173,7
1231,Video07/Images/Video7_frame014890.png,Video07/Labels/Video7_frame014890.png,0,,,Video07,Video7_frame014890.png,56582,10709,0,4324,84586,123769,235327,0,0,0,3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,174,7
1232,Video07/Images/Video7_frame015390.png,Video07/Labels/Video7_frame015390.png,0,,,Video07,Video7_frame015390.png,148906,0,0,0,165048,12856,189804,0,0,0,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,175,7
1233,Video07/Images/Video7_frame015430.png,Video07/Labels/Video7_frame015430.png,0,,,Video07,Video7_frame015430.png,147212,0,0,0,163652,17311,188307,0,0,0,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,176,7
1234,Video07/Images/Video7_frame016660.png,Video07/Labels/Video7_frame016660.png,1,pupil,,Video07,Video7_frame016660.png,145539,0,0,0,175759,6854,189626,0,0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,177,7
1235,Video07/Images/Video7_frame016770.png,Video07/Labels/Video7_frame016770.png,0,,,Video07,Video7_frame016770.png,151976,0,0,0,186910,7899,168188,0,0,0,3427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,178,7
1236,Video07/Images/Video7_frame017030.png,Video07/Labels/Video7_frame017030.png,0,,,Video07,Video7_frame017030.png,145650,0,0,0,171888,12998,186800,0,0,0,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,179,7
1237,Video07/Images/Video7_frame017070.png,Video07/Labels/Video7_frame017070.png,0,,,Video07,Video7_frame017070.png,147679,0,0,0,188712,6459,175550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180,7
1238,Video07/Images/Video7_frame017120.png,Video07/Labels/Video7_frame017120.png,0,,,Video07,Video7_frame017120.png,147635,0,0,0,184508,7758,174303,0,0,0,4196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,181,7
1239,Video07/Images/Video7_frame017350.png,Video07/Labels/Video7_frame017350.png,0,,,Video07,Video7_frame017350.png,141097,0,0,0,132537,18669,226097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,182,7
1240,Video08/Images/Video8_frame000010.png,Video08/Labels/Video8_frame000010.png,0,,,Video08,Video8_frame000010.png,16108,64880,10749,9613,118696,27764,233383,0,0,0,0,27010,0,0,0,0,10197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
1241,Video08/Images/Video8_frame000020.png,Video08/Labels/Video8_frame000020.png,0,,,Video08,Video8_frame000020.png,16107,70211,11684,10170,118298,23539,229142,0,0,0,0,28582,0,0,0,0,10667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8
1242,Video08/Images/Video8_frame000030.png,Video08/Labels/Video8_frame000030.png,0,,,Video08,Video8_frame000030.png,16106,70537,13500,10012,118250,22340,226364,0,0,0,0,30448,0,0,0,0,10843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,8
1243,Video08/Images/Video8_frame000040.png,Video08/Labels/Video8_frame000040.png,0,,,Video08,Video8_frame000040.png,16108,70268,13219,10511,117125,22774,227786,0,0,0,0,29134,0,0,0,0,10749,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8
1244,Video08/Images/Video8_frame000050.png,Video08/Labels/Video8_frame000050.png,0,,,Video08,Video8_frame000050.png,17146,55438,22564,10266,121057,27316,220270,0,0,0,0,33977,0,0,0,0,10027,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8
1245,Video08/Images/Video8_frame000060.png,Video08/Labels/Video8_frame000060.png,0,,,Video08,Video8_frame000060.png,17146,47801,34388,10516,118471,28185,215391,0,0,0,0,36362,0,0,0,0,9710,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,8
1246,Video08/Images/Video8_frame000070.png,Video08/Labels/Video8_frame000070.png,0,,,Video08,Video8_frame000070.png,17146,39485,47297,10847,116950,28154,210091,0,0,0,0,38162,0,0,0,0,9746,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,8
1247,Video08/Images/Video8_frame000080.png,Video08/Labels/Video8_frame000080.png,0,,,Video08,Video8_frame000080.png,17146,36403,51291,10600,116709,27718,208201,0,0,0,0,40135,0,0,0,0,9810,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8
1248,Video08/Images/Video8_frame000090.png,Video08/Labels/Video8_frame000090.png,0,,,Video08,Video8_frame000090.png,17146,35544,54320,10282,112500,26672,210476,0,0,0,0,40787,0,0,0,0,9834,0,0,0,0,0,0,839,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,8
1249,Video08/Images/Video8_frame000100.png,Video08/Labels/Video8_frame000100.png,0,,,Video08,Video8_frame000100.png,17146,36160,53439,9970,115587,28100,206907,0,0,0,0,40908,0,0,0,0,9786,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,8
1250,Video08/Images/Video8_frame000170.png,Video08/Labels/Video8_frame000170.png,0,,,Video08,Video8_frame000170.png,16794,65652,2568,10378,120031,35154,237255,0,0,0,0,0,0,0,0,0,10947,0,0,0,0,0,0,19621,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,8
1251,Video08/Images/Video8_frame000180.png,Video08/Labels/Video8_frame000180.png,0,,,Video08,Video8_frame000180.png,16794,55943,15470,9576,113401,34476,241494,0,0,0,0,0,0,0,0,0,10955,0,0,0,0,0,0,20291,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,8
1252,Video08/Images/Video8_frame000190.png,Video08/Labels/Video8_frame000190.png,0,,,Video08,Video8_frame000190.png,16039,35897,39502,8869,117460,42108,223795,0,0,0,0,0,0,0,0,0,10360,0,0,0,0,0,0,24370,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,8
1253,Video08/Images/Video8_frame000200.png,Video08/Labels/Video8_frame000200.png,0,,,Video08,Video8_frame000200.png,15613,24464,56280,8066,126729,42798,211888,0,0,0,0,0,0,0,0,0,9036,0,0,0,0,0,0,23526,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,8
1254,Video08/Images/Video8_frame000210.png,Video08/Labels/Video8_frame000210.png,0,,,Video08,Video8_frame000210.png,15125,53009,9318,10039,123585,44008,231265,0,0,0,0,0,0,0,0,0,10298,0,0,0,0,0,0,21753,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,8
1255,Video08/Images/Video8_frame000360.png,Video08/Labels/Video8_frame000360.png,0,,,Video08,Video8_frame000360.png,15197,52846,31609,9310,119708,20582,224521,0,0,0,0,29999,14628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,8
1256,Video08/Images/Video8_frame000370.png,Video08/Labels/Video8_frame000370.png,0,,,Video08,Video8_frame000370.png,15204,47495,42517,8796,116552,17470,222200,0,0,0,0,32323,15843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,8
1257,Video08/Images/Video8_frame000380.png,Video08/Labels/Video8_frame000380.png,0,,,Video08,Video8_frame000380.png,15200,39721,63066,6761,113139,14736,213844,0,0,0,0,33975,17958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,8
